path,count,coverage,types
relationalInsertion.studentProfessorRelationships[].meta.dates[].endDate.date,13,0.004436860068259386,{'int': 17}
relationalInsertion.studentProfessorRelationships[].meta.dates[].endDate.type,13,0.004436860068259386,{'str': 17}
relationalInsertion.studentProfessorRelationships[].meta.dates[].startDate,13,0.004436860068259386,{'dict': 17}
relationalInsertion.studentProfessorRelationships[].meta.dates[].startDate.date,13,0.004436860068259386,{'int': 17}
relationalInsertion.studentProfessorRelationships[].meta.dates[].startDate.type,13,0.004436860068259386,{'str': 17}
textualProduction.litterature.opus[].dateAndPlace[],13,0.004436860068259386,"{'list': 45, 'dict': 46}"
textualProduction.litterature.opus[].dateAndPlace[].meta,13,0.004436860068259386,{'dict': 46}
textualProduction.litterature.opus[].dateAndPlace[].value,13,0.004436860068259386,{'str': 46}
textualProduction.litterature.opus[].modernEdition[],13,0.004436860068259386,"{'list': 39, 'dict': 74}"
textualProduction.litterature.opus[].modernEdition[].meta,13,0.004436860068259386,{'dict': 74}
textualProduction.litterature.opus[].modernEdition[].value,13,0.004436860068259386,{'str': 74}
textualProduction.philosophy.opus[].editionBefore1700[],13,0.004436860068259386,"{'list': 66, 'dict': 179}"
textualProduction.philosophy.opus[].editionBefore1700[].meta,13,0.004436860068259386,{'dict': 179}
textualProduction.philosophy.opus[].editionBefore1700[].meta.dates[],13,0.004436860068259386,"{'list': 173, 'dict': 182}"
textualProduction.philosophy.opus[].editionBefore1700[].meta.dates[].date,13,0.004436860068259386,{'int': 181}
textualProduction.philosophy.opus[].editionBefore1700[].meta.dates[].type,13,0.004436860068259386,{'str': 182}
textualProduction.philosophy.opus[].editionBefore1700[].meta.places[],13,0.004436860068259386,"{'list': 167, 'str': 167}"
textualProduction.philosophy.opus[].editionBefore1700[].value,13,0.004436860068259386,{'str': 179}
textualProduction.political.opus[].editionBefore1700[],13,0.004436860068259386,"{'list': 35, 'dict': 114}"
textualProduction.political.opus[].editionBefore1700[].meta,13,0.004436860068259386,{'dict': 114}
textualProduction.political.opus[].editionBefore1700[].meta.dates[],13,0.004436860068259386,"{'list': 106, 'dict': 106}"
textualProduction.political.opus[].editionBefore1700[].meta.dates[].date,13,0.004436860068259386,{'int': 105}
textualProduction.political.opus[].editionBefore1700[].meta.dates[].type,13,0.004436860068259386,{'str': 106}
textualProduction.political.opus[].editionBefore1700[].meta.places[],13,0.004436860068259386,"{'list': 105, 'str': 105}"
textualProduction.political.opus[].editionBefore1700[].value,13,0.004436860068259386,{'str': 114}
textualProduction.political.opus[].language[],13,0.004436860068259386,"{'list': 49, 'dict': 49}"
textualProduction.political.opus[].language[].meta,13,0.004436860068259386,{'dict': 49}
textualProduction.political.opus[].language[].value,13,0.004436860068259386,{'str': 49}
textualProduction.religion.opus[].incipits[].meta.titles[],13,0.004436860068259386,"{'list': 19, 'str': 23}"
textualProduction.religion.opus[].manuscrits[].meta.titles[],13,0.004436860068259386,"{'list': 64, 'str': 66}"
textualProduction.religion.opus[].modernEdition[].meta.names[],13,0.004436860068259386,"{'list': 20, 'str': 44}"
textualProduction.science.opus[].titleVariant[],13,0.004436860068259386,"{'list': 39, 'dict': 50}"
textualProduction.science.opus[].titleVariant[].meta,13,0.004436860068259386,{'dict': 50}
textualProduction.science.opus[].titleVariant[].meta.titles[],13,0.004436860068259386,"{'list': 50, 'str': 50}"
textualProduction.science.opus[].titleVariant[].value,13,0.004436860068259386,{'str': 50}
assets.gifts[].meta.institutions[],12,0.004095563139931741,"{'list': 13, 'str': 14}"
assets.will[].meta.dates[],12,0.004095563139931741,"{'list': 12, 'dict': 12}"
assets.will[].meta.dates[].date,12,0.004095563139931741,{'int': 12}
assets.will[].meta.dates[].type,12,0.004095563139931741,{'str': 12}
bibliography.otherBases[].meta.cotes[],12,0.004095563139931741,"{'list': 13, 'str': 13}"
distinctiveSign,12,0.004095563139931741,{'dict': 12}
ecclesiasticalCareer.regularOrder[].meta.dates[].endDate,12,0.004095563139931741,"{'dict': 10, 'NoneType': 2}"
ecclesiasticalCareer.regularOrder[].meta.dates[].startDate,12,0.004095563139931741,{'dict': 12}
ecclesiasticalCareer.regularOrder[].meta.dates[].startDate.date,12,0.004095563139931741,{'int': 12}
ecclesiasticalCareer.regularOrder[].meta.dates[].startDate.type,12,0.004095563139931741,{'str': 12}
origin.movesInOutParis[].reference[],12,0.004095563139931741,"{'list': 12, 'str': 13}"
politicalCareer.exil[].meta.dates[],12,0.004095563139931741,"{'list': 12, 'dict': 13}"
politicalCareer.exil[].meta.dates[].type,12,0.004095563139931741,{'str': 13}
politicalCareer.importantPosition[].meta.dates[].endDate,12,0.004095563139931741,{'dict': 15}
politicalCareer.importantPosition[].meta.dates[].endDate.date,12,0.004095563139931741,{'int': 15}
politicalCareer.importantPosition[].meta.dates[].endDate.type,12,0.004095563139931741,{'str': 15}
politicalCareer.importantPosition[].meta.dates[].startDate,12,0.004095563139931741,{'dict': 15}
politicalCareer.importantPosition[].meta.dates[].startDate.date,12,0.004095563139931741,{'int': 15}
politicalCareer.importantPosition[].meta.dates[].startDate.type,12,0.004095563139931741,{'str': 15}
professionalCareer.medicine[].meta.names[],12,0.004095563139931741,"{'list': 20, 'str': 21}"
professionalCareer.professorOrPerceptor[].comment[],12,0.004095563139931741,"{'list': 12, 'str': 12}"
relationalInsertion.controversyOrDebates[].meta.places[],12,0.004095563139931741,"{'list': 14, 'str': 22}"
relationalInsertion.personalSocialClass[].meta.names[],12,0.004095563139931741,"{'list': 19, 'str': 20}"
relationalInsertion.studentProfessorRelationships[].comment[],12,0.004095563139931741,"{'list': 13, 'str': 13}"
textualProduction.discussedReligion.opus[].incipits[],12,0.004095563139931741,"{'list': 27, 'dict': 34}"
textualProduction.discussedReligion.opus[].incipits[].meta,12,0.004095563139931741,{'dict': 34}
textualProduction.discussedReligion.opus[].incipits[].value,12,0.004095563139931741,{'str': 34}
textualProduction.history.opus[].dateAndPlace[].meta.dates[].date,12,0.004095563139931741,{'int': 31}
textualProduction.religion.opus[].versions[],12,0.004095563139931741,"{'list': 35, 'dict': 91}"
textualProduction.science.opus[].editionBefore1700[],12,0.004095563139931741,"{'list': 48, 'dict': 172}"
textualProduction.science.opus[].editionBefore1700[].meta,12,0.004095563139931741,{'dict': 172}
textualProduction.science.opus[].editionBefore1700[].meta.dates[],12,0.004095563139931741,"{'list': 170, 'dict': 177}"
textualProduction.science.opus[].editionBefore1700[].meta.dates[].date,12,0.004095563139931741,{'int': 174}
textualProduction.science.opus[].editionBefore1700[].meta.dates[].type,12,0.004095563139931741,{'str': 177}
textualProduction.science.opus[].editionBefore1700[].meta.places[],12,0.004095563139931741,"{'list': 165, 'str': 165}"
textualProduction.science.opus[].editionBefore1700[].value,12,0.004095563139931741,{'str': 172}
textualProduction.science.opus[].editorialWork[],12,0.004095563139931741,"{'list': 44, 'dict': 44}"
textualProduction.science.opus[].editorialWork[].meta,12,0.004095563139931741,{'dict': 44}
textualProduction.science.opus[].editorialWork[].meta.names[],12,0.004095563139931741,"{'list': 44, 'str': 45}"
textualProduction.science.opus[].editorialWork[].value,12,0.004095563139931741,{'str': 44}
commissions.otherCommission[],11,0.0037542662116040954,"{'list': 11, 'dict': 13}"
commissions.otherCommission[].meta,11,0.0037542662116040954,{'dict': 13}
commissions.otherCommission[].value,11,0.0037542662116040954,{'str': 13}
commissions.universityCommission[].meta.institutions[],11,0.0037542662116040954,"{'list': 12, 'str': 16}"
ecclesiasticalCareer.benefits[].meta.dates[],11,0.0037542662116040954,"{'list': 13, 'dict': 13}"
ecclesiasticalCareer.benefits[].meta.dates[].type,11,0.0037542662116040954,{'str': 13}
ecclesiasticalCareer.regularFunctions[].meta.names[],11,0.0037542662116040954,"{'list': 15, 'str': 17}"
ecclesiasticalCareer.regularOrder[].meta.places[],11,0.0037542662116040954,"{'list': 11, 'str': 11}"
politicalCareer.exil[].meta.dates[].date,11,0.0037542662116040954,{'int': 12}
politicalCareer.exil[].meta.places[],11,0.0037542662116040954,"{'list': 11, 'str': 17}"
professionalCareer.kingdomVariousFunction[].meta.dates[],11,0.0037542662116040954,"{'list': 17, 'dict': 17}"
professionalCareer.kingdomVariousFunction[].meta.dates[].type,11,0.0037542662116040954,{'str': 17}
professionalCareer.kingdowChurchFunction[].meta.dates[],11,0.0037542662116040954,"{'list': 11, 'dict': 11}"
professionalCareer.kingdowChurchFunction[].meta.dates[].type,11,0.0037542662116040954,{'str': 11}
relationalInsertion.friends[].reference[],11,0.0037542662116040954,"{'list': 12, 'str': 12}"
relationalInsertion.personalSocialClass[].meta.institutions[],11,0.0037542662116040954,"{'list': 13, 'str': 14}"
textualProduction.litterature.opus[].modernEdition[].meta.titles[],11,0.0037542662116040954,"{'list': 59, 'str': 59}"
textualProduction.philosophyExtended.opus[].modernEdition[],11,0.0037542662116040954,"{'list': 35, 'dict': 68}"
textualProduction.philosophyExtended.opus[].modernEdition[].meta,11,0.0037542662116040954,{'dict': 68}
textualProduction.philosophyExtended.opus[].modernEdition[].meta.titles[],11,0.0037542662116040954,"{'list': 47, 'str': 47}"
textualProduction.philosophyExtended.opus[].modernEdition[].value,11,0.0037542662116040954,{'str': 68}
textualProduction.political.opus[].dateAndPlace[].meta.dates[].endDate,11,0.0037542662116040954,{'dict': 21}
textualProduction.political.opus[].dateAndPlace[].meta.dates[].endDate.date,11,0.0037542662116040954,{'int': 21}
textualProduction.political.opus[].dateAndPlace[].meta.dates[].endDate.type,11,0.0037542662116040954,{'str': 21}
textualProduction.political.opus[].dateAndPlace[].meta.dates[].startDate,11,0.0037542662116040954,{'dict': 21}
textualProduction.political.opus[].dateAndPlace[].meta.dates[].startDate.date,11,0.0037542662116040954,{'int': 21}
textualProduction.political.opus[].dateAndPlace[].meta.dates[].startDate.type,11,0.0037542662116040954,{'str': 21}
textualProduction.religion.opus[].dateAndPlace[].meta.titles[],11,0.0037542662116040954,"{'list': 45, 'str': 56}"
textualProduction.religion.opus[].editionBefore1700[].meta.names[],11,0.0037542662116040954,"{'list': 49, 'str': 53}"
textualProduction.religion.opus[].title[].reference[],11,0.0037542662116040954,"{'list': 25, 'str': 31}"
curriculum.collegeFundations[].reference[],10,0.0034129692832764505,"{'list': 11, 'str': 21}"
distinctiveSign.seals[],10,0.0034129692832764505,"{'list': 10, 'dict': 12}"
distinctiveSign.seals[].meta,10,0.0034129692832764505,{'dict': 12}
distinctiveSign.seals[].reference[],10,0.0034129692832764505,"{'list': 12, 'str': 17}"
distinctiveSign.seals[].value,10,0.0034129692832764505,{'str': 12}
ecclesiasticalCareer.benefits[].meta.institutions[],10,0.0034129692832764505,"{'list': 13, 'str': 14}"
ecclesiasticalCareer.regularOrder[].meta.dates[].endDate.date,10,0.0034129692832764505,{'int': 10}
ecclesiasticalCareer.regularOrder[].meta.dates[].endDate.type,10,0.0034129692832764505,{'str': 10}
origin.birthPlace[].meta.institutions[],10,0.0034129692832764505,"{'list': 10, 'str': 10}"
professionalCareer.culturalFunction[].meta.dates[],10,0.0034129692832764505,"{'list': 14, 'dict': 14}"
professionalCareer.culturalFunction[].meta.dates[].type,10,0.0034129692832764505,{'str': 14}
professionalCareer.kingdomVariousFunction[].meta.institutions[],10,0.0034129692832764505,"{'list': 14, 'str': 14}"
professionalCareer.kingdowChurchFunction[].meta.institutions[],10,0.0034129692832764505,"{'list': 12, 'str': 12}"
professionalCareer.lawFunction[].meta.dates[].endDate,10,0.0034129692832764505,{'dict': 15}
professionalCareer.lawFunction[].meta.dates[].endDate.date,10,0.0034129692832764505,{'int': 15}
professionalCareer.lawFunction[].meta.dates[].endDate.type,10,0.0034129692832764505,{'str': 15}
professionalCareer.lawFunction[].meta.dates[].startDate,10,0.0034129692832764505,{'dict': 15}
professionalCareer.lawFunction[].meta.dates[].startDate.date,10,0.0034129692832764505,{'int': 15}
professionalCareer.lawFunction[].meta.dates[].startDate.type,10,0.0034129692832764505,{'str': 15}
relationalInsertion.friends[].meta.institutions[],10,0.0034129692832764505,"{'list': 14, 'str': 20}"
relationalInsertion.personalSocialClass[].reference[],10,0.0034129692832764505,"{'list': 13, 'str': 14}"
textualProduction.justice.opus[].incipits[],10,0.0034129692832764505,"{'list': 20, 'dict': 20}"
textualProduction.justice.opus[].incipits[].meta,10,0.0034129692832764505,{'dict': 20}
textualProduction.justice.opus[].incipits[].value,10,0.0034129692832764505,{'str': 20}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[],10,0.0034129692832764505,"{'list': 38, 'dict': 39}"
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[].type,10,0.0034129692832764505,{'str': 39}
textualProduction.religion.opus[].dedicaceOrAdress[].meta.institutions[],10,0.0034129692832764505,"{'list': 12, 'str': 13}"
textualProduction.religion.opus[].versions[].dateAndPlace[],10,0.0034129692832764505,"{'list': 85, 'dict': 90}"
textualProduction.religion.opus[].versions[].dateAndPlace[].meta,10,0.0034129692832764505,{'dict': 90}
textualProduction.religion.opus[].versions[].dateAndPlace[].value,10,0.0034129692832764505,{'str': 90}
textualProduction.religion.opus[].versions[].manuscrits[],10,0.0034129692832764505,"{'list': 76, 'dict': 173}"
textualProduction.religion.opus[].versions[].manuscrits[].meta,10,0.0034129692832764505,{'dict': 173}
textualProduction.religion.opus[].versions[].manuscrits[].value,10,0.0034129692832764505,{'str': 173}
textualProduction.science.opus[].language[],10,0.0034129692832764505,"{'list': 68, 'dict': 68}"
textualProduction.science.opus[].language[].meta,10,0.0034129692832764505,{'dict': 68}
textualProduction.science.opus[].language[].value,10,0.0034129692832764505,{'str': 68}
distinctiveSign.seals[].meta.dates[],9,0.0030716723549488053,"{'list': 10, 'dict': 14}"
distinctiveSign.seals[].meta.dates[].date,9,0.0030716723549488053,{'int': 14}
distinctiveSign.seals[].meta.dates[].type,9,0.0030716723549488053,{'str': 14}
professionalCareer.culturalFunction[].meta.dates[].date,9,0.0030716723549488053,{'int': 11}
professionalCareer.lawFunction[].meta.places[],9,0.0030716723549488053,"{'list': 12, 'str': 15}"
professionalCareer.medicine[].meta.dates[].endDate,9,0.0030716723549488053,{'dict': 10}
professionalCareer.medicine[].meta.dates[].endDate.date,9,0.0030716723549488053,{'int': 10}
professionalCareer.medicine[].meta.dates[].endDate.type,9,0.0030716723549488053,{'str': 10}
professionalCareer.medicine[].meta.dates[].startDate,9,0.0030716723549488053,{'dict': 10}
professionalCareer.medicine[].meta.dates[].startDate.date,9,0.0030716723549488053,{'int': 10}
professionalCareer.medicine[].meta.dates[].startDate.type,9,0.0030716723549488053,{'str': 10}
relationalInsertion.familyNetwork[].meta.titles[],9,0.0030716723549488053,"{'list': 15, 'str': 19}"
textualProduction.administrativePractice.opus[].language[],9,0.0030716723549488053,"{'list': 29, 'dict': 29}"
textualProduction.administrativePractice.opus[].language[].meta,9,0.0030716723549488053,{'dict': 29}
textualProduction.administrativePractice.opus[].language[].value,9,0.0030716723549488053,{'str': 29}
textualProduction.litterature.opus[].editionBefore1700[],9,0.0030716723549488053,"{'list': 19, 'dict': 112}"
textualProduction.litterature.opus[].editionBefore1700[].meta,9,0.0030716723549488053,{'dict': 112}
textualProduction.litterature.opus[].editionBefore1700[].value,9,0.0030716723549488053,{'str': 112}
textualProduction.litterature.opus[].incipits[],9,0.0030716723549488053,"{'list': 39, 'dict': 42}"
textualProduction.litterature.opus[].incipits[].meta,9,0.0030716723549488053,{'dict': 42}
textualProduction.litterature.opus[].incipits[].value,9,0.0030716723549488053,{'str': 42}
textualProduction.medicineOpus.opus[].incipits[],9,0.0030716723549488053,"{'list': 98, 'dict': 104}"
textualProduction.medicineOpus.opus[].incipits[].meta,9,0.0030716723549488053,{'dict': 104}
textualProduction.medicineOpus.opus[].incipits[].value,9,0.0030716723549488053,{'str': 104}
textualProduction.philosophy.opus[].manuscrits[].meta.names[],9,0.0030716723549488053,"{'list': 133, 'str': 182}"
textualProduction.political.opus[].editionBefore1700[].meta.titles[],9,0.0030716723549488053,"{'list': 65, 'str': 66}"
textualProduction.religion.opus[].incipits[].comment[],9,0.0030716723549488053,"{'list': 9, 'str': 10}"
textualProduction.religion.opus[].manuscrits[].meta.dates[].endDate,9,0.0030716723549488053,{'dict': 64}
textualProduction.religion.opus[].manuscrits[].meta.dates[].endDate.date,9,0.0030716723549488053,{'int': 64}
textualProduction.religion.opus[].manuscrits[].meta.dates[].endDate.type,9,0.0030716723549488053,{'str': 64}
textualProduction.religion.opus[].manuscrits[].meta.dates[].startDate,9,0.0030716723549488053,{'dict': 64}
textualProduction.religion.opus[].manuscrits[].meta.dates[].startDate.date,9,0.0030716723549488053,{'int': 64}
textualProduction.religion.opus[].manuscrits[].meta.dates[].startDate.type,9,0.0030716723549488053,{'str': 64}
commissions.otherCommission[].meta.dates[],8,0.0027303754266211604,"{'list': 10, 'dict': 12}"
commissions.otherCommission[].meta.dates[].date,8,0.0027303754266211604,{'int': 11}
commissions.otherCommission[].meta.dates[].type,8,0.0027303754266211604,{'str': 12}
commissions.otherCommission[].meta.names[],8,0.0027303754266211604,"{'list': 10, 'str': 24}"
curriculum.collegeFundations[].comment[],8,0.0027303754266211604,"{'list': 9, 'str': 14}"
curriculum.collegeFundations[].meta.dates[],8,0.0027303754266211604,"{'list': 8, 'dict': 9}"
curriculum.collegeFundations[].meta.dates[].type,8,0.0027303754266211604,{'str': 9}
curriculum.preUniversity[].meta.institutions[],8,0.0027303754266211604,"{'list': 8, 'str': 9}"
ecclesiasticalCareer.benefits[].reference[],8,0.0027303754266211604,"{'list': 11, 'str': 15}"
identity.shortDescription[].reference[],8,0.0027303754266211604,"{'list': 8, 'str': 9}"
otherActivities,8,0.0027303754266211604,{'dict': 8}
otherActivities.otherActivities[],8,0.0027303754266211604,"{'list': 8, 'dict': 8}"
otherActivities.otherActivities[].meta,8,0.0027303754266211604,{'dict': 8}
otherActivities.otherActivities[].value,8,0.0027303754266211604,{'str': 8}
politicalCareer.jailed[].comment[],8,0.0027303754266211604,"{'list': 8, 'str': 8}"
politicalCareer.jailed[].meta.places[],8,0.0027303754266211604,"{'list': 9, 'str': 10}"
politicalCareer.violentDeath[],8,0.0027303754266211604,"{'list': 8, 'dict': 8}"
politicalCareer.violentDeath[].meta,8,0.0027303754266211604,{'dict': 8}
politicalCareer.violentDeath[].value,8,0.0027303754266211604,{'str': 8}
professionalCareer.business[].meta.dates[],8,0.0027303754266211604,"{'list': 8, 'dict': 19}"
professionalCareer.business[].meta.dates[].date,8,0.0027303754266211604,{'int': 14}
professionalCareer.business[].meta.dates[].type,8,0.0027303754266211604,{'str': 19}
professionalCareer.business[].meta.places[],8,0.0027303754266211604,"{'list': 8, 'str': 12}"
professionalCareer.kingdomVariousFunction[].reference[],8,0.0027303754266211604,"{'list': 9, 'str': 9}"
professionalCareer.localAdministrationFunction[].meta.dates[].endDate,8,0.0027303754266211604,{'dict': 9}
professionalCareer.localAdministrationFunction[].meta.dates[].endDate.date,8,0.0027303754266211604,{'int': 9}
professionalCareer.localAdministrationFunction[].meta.dates[].endDate.type,8,0.0027303754266211604,{'str': 9}
professionalCareer.localAdministrationFunction[].meta.dates[].startDate,8,0.0027303754266211604,{'dict': 9}
professionalCareer.localAdministrationFunction[].meta.dates[].startDate.date,8,0.0027303754266211604,{'int': 9}
professionalCareer.localAdministrationFunction[].meta.dates[].startDate.type,8,0.0027303754266211604,{'str': 9}
professionalCareer.localAdministrationFunction[].reference[],8,0.0027303754266211604,"{'list': 12, 'str': 14}"
professionalCareer.royalAdministration[].meta.places[],8,0.0027303754266211604,"{'list': 15, 'str': 15}"
relationalInsertion.controversyOrDebates[].comment[],8,0.0027303754266211604,"{'list': 8, 'str': 9}"
relationalInsertion.friends[].comment[],8,0.0027303754266211604,"{'list': 12, 'str': 13}"
relationalInsertion.memberOfGroups[].meta.institutions[],8,0.0027303754266211604,"{'list': 8, 'str': 8}"
relationalInsertion.personalSocialClass[].meta.dates[],8,0.0027303754266211604,"{'list': 9, 'dict': 9}"
relationalInsertion.personalSocialClass[].meta.dates[].date,8,0.0027303754266211604,{'int': 9}
relationalInsertion.personalSocialClass[].meta.dates[].type,8,0.0027303754266211604,{'str': 9}
textualProduction.discussedReligion.opus[].language[],8,0.0027303754266211604,"{'list': 25, 'dict': 25}"
textualProduction.discussedReligion.opus[].language[].meta,8,0.0027303754266211604,{'dict': 25}
textualProduction.discussedReligion.opus[].language[].value,8,0.0027303754266211604,{'str': 25}
textualProduction.discussedScience,8,0.0027303754266211604,{'dict': 8}
textualProduction.discussedScience.meta,8,0.0027303754266211604,{'dict': 8}
textualProduction.discussedScience.opus[],8,0.0027303754266211604,"{'list': 8, 'dict': 32}"
textualProduction.discussedScience.opus[].dateAndPlace[],8,0.0027303754266211604,"{'list': 32, 'dict': 39}"
textualProduction.discussedScience.opus[].dateAndPlace[].meta,8,0.0027303754266211604,{'dict': 39}
textualProduction.discussedScience.opus[].dateAndPlace[].value,8,0.0027303754266211604,{'str': 39}
textualProduction.discussedScience.opus[].mainTitle,8,0.0027303754266211604,{'str': 32}
textualProduction.discussedScience.opus[].manuscrits[],8,0.0027303754266211604,"{'list': 32, 'dict': 193}"
textualProduction.discussedScience.opus[].manuscrits[].meta,8,0.0027303754266211604,{'dict': 193}
textualProduction.discussedScience.opus[].manuscrits[].value,8,0.0027303754266211604,{'str': 193}
textualProduction.discussedScience.opus[].title[],8,0.0027303754266211604,"{'list': 32, 'dict': 32}"
textualProduction.discussedScience.opus[].title[].meta,8,0.0027303754266211604,{'dict': 32}
textualProduction.discussedScience.opus[].title[].meta.titles[],8,0.0027303754266211604,"{'list': 32, 'str': 32}"
textualProduction.discussedScience.opus[].title[].value,8,0.0027303754266211604,{'str': 32}
textualProduction.discussedScience.value,8,0.0027303754266211604,{'str': 8}
textualProduction.litterature.opus[].editionBefore1700[].meta.dates[],8,0.0027303754266211604,"{'list': 96, 'dict': 95}"
textualProduction.litterature.opus[].editionBefore1700[].meta.dates[].date,8,0.0027303754266211604,{'int': 95}
textualProduction.litterature.opus[].editionBefore1700[].meta.dates[].type,8,0.0027303754266211604,{'str': 95}
textualProduction.litterature.opus[].editionBefore1700[].meta.places[],8,0.0027303754266211604,"{'list': 103, 'str': 103}"
textualProduction.philosophy.opus[].manuscrits[].meta.dates[],8,0.0027303754266211604,"{'list': 137, 'dict': 152}"
textualProduction.philosophy.opus[].manuscrits[].meta.dates[].date,8,0.0027303754266211604,{'int': 141}
textualProduction.philosophy.opus[].manuscrits[].meta.dates[].type,8,0.0027303754266211604,{'str': 152}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[].date,8,0.0027303754266211604,"{'int': 35, 'NoneType': 1}"
textualProduction.philosophyExtended.opus[].editionBefore1700[],8,0.0027303754266211604,"{'list': 24, 'dict': 174}"
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta,8,0.0027303754266211604,{'dict': 174}
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.dates[],8,0.0027303754266211604,"{'list': 169, 'dict': 170}"
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.dates[].date,8,0.0027303754266211604,{'int': 160}
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.dates[].type,8,0.0027303754266211604,{'str': 170}
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.places[],8,0.0027303754266211604,"{'list': 169, 'str': 171}"
textualProduction.philosophyExtended.opus[].editionBefore1700[].value,8,0.0027303754266211604,{'str': 174}
textualProduction.philosophyExtended.opus[].manuscrits[].meta.id,8,0.0027303754266211604,{'str': 123}
textualProduction.political.opus[].dateAndPlace[].meta.names[],8,0.0027303754266211604,"{'list': 9, 'str': 16}"
textualProduction.political.opus[].dedicaceOrAdress[],8,0.0027303754266211604,"{'list': 19, 'dict': 20}"
textualProduction.political.opus[].dedicaceOrAdress[].meta,8,0.0027303754266211604,{'dict': 20}
textualProduction.political.opus[].dedicaceOrAdress[].meta.names[],8,0.0027303754266211604,"{'list': 17, 'str': 22}"
textualProduction.political.opus[].dedicaceOrAdress[].value,8,0.0027303754266211604,{'str': 20}
textualProduction.religion.opus[].versions[].modernEdition[],8,0.0027303754266211604,"{'list': 20, 'dict': 26}"
textualProduction.religion.opus[].versions[].modernEdition[].meta,8,0.0027303754266211604,{'dict': 26}
textualProduction.religion.opus[].versions[].modernEdition[].meta.titles[],8,0.0027303754266211604,"{'list': 26, 'str': 28}"
textualProduction.religion.opus[].versions[].modernEdition[].value,8,0.0027303754266211604,{'str': 26}
textualProduction.religion.opus[].versions[].versionWork[],8,0.0027303754266211604,"{'list': 57, 'dict': 59}"
textualProduction.religion.opus[].versions[].versionWork[].meta,8,0.0027303754266211604,{'dict': 59}
textualProduction.religion.opus[].versions[].versionWork[].value,8,0.0027303754266211604,{'str': 59}
assets.incomes[],7,0.002389078498293515,"{'list': 7, 'dict': 8}"
assets.incomes[].meta,7,0.002389078498293515,{'dict': 8}
assets.incomes[].reference[],7,0.002389078498293515,"{'list': 8, 'str': 15}"
assets.incomes[].value,7,0.002389078498293515,{'str': 8}
commissions.otherCommission[].reference[],7,0.002389078498293515,"{'list': 9, 'str': 10}"
curriculum.preUniversity[].comment[],7,0.002389078498293515,"{'list': 7, 'str': 8}"
curriculum.preUniversity[].meta.dates[],7,0.002389078498293515,"{'list': 7, 'dict': 7}"
curriculum.preUniversity[].meta.dates[].type,7,0.002389078498293515,{'str': 7}
identity.shortDescription[].meta.names[],7,0.002389078498293515,"{'list': 7, 'str': 7}"
politicalCareer.violentDeath[].meta.dates[],7,0.002389078498293515,"{'list': 7, 'dict': 7}"
politicalCareer.violentDeath[].meta.dates[].date,7,0.002389078498293515,{'int': 7}
politicalCareer.violentDeath[].meta.dates[].type,7,0.002389078498293515,{'str': 7}
professionalCareer.kingdomVariousFunction[].meta.dates[].date,7,0.002389078498293515,{'int': 7}
professionalCareer.kingdomVariousFunction[].meta.names[],7,0.002389078498293515,"{'list': 7, 'str': 9}"
professionalCareer.kingdowChurchFunction[].reference[],7,0.002389078498293515,"{'list': 8, 'str': 10}"
professionalCareer.localAdministrationFunction[].comment[],7,0.002389078498293515,"{'list': 9, 'str': 10}"
professionalCareer.localAdministrationFunction[].meta.dates[].date,7,0.002389078498293515,{'int': 18}
relationalInsertion.professionalRelationships[],7,0.002389078498293515,"{'list': 7, 'dict': 7}"
relationalInsertion.professionalRelationships[].meta,7,0.002389078498293515,{'dict': 7}
relationalInsertion.professionalRelationships[].value,7,0.002389078498293515,{'str': 7}
relationalInsertion.socialClassOrigin[].meta.places[],7,0.002389078498293515,"{'list': 7, 'str': 7}"
textualProduction.discussedScience.opus[].incipits[],7,0.002389078498293515,"{'list': 25, 'dict': 26}"
textualProduction.discussedScience.opus[].incipits[].meta,7,0.002389078498293515,{'dict': 26}
textualProduction.discussedScience.opus[].incipits[].value,7,0.002389078498293515,{'str': 26}
textualProduction.history.opus[].dedicaceOrAdress[],7,0.002389078498293515,"{'list': 8, 'dict': 10}"
textualProduction.history.opus[].dedicaceOrAdress[].meta,7,0.002389078498293515,{'dict': 10}
textualProduction.history.opus[].dedicaceOrAdress[].meta.names[],7,0.002389078498293515,"{'list': 8, 'str': 9}"
textualProduction.history.opus[].dedicaceOrAdress[].value,7,0.002389078498293515,{'str': 10}
textualProduction.history.opus[].editionBefore1700[],7,0.002389078498293515,"{'list': 25, 'dict': 93}"
textualProduction.history.opus[].editionBefore1700[].meta,7,0.002389078498293515,{'dict': 93}
textualProduction.history.opus[].editionBefore1700[].meta.dates[],7,0.002389078498293515,"{'list': 93, 'dict': 93}"
textualProduction.history.opus[].editionBefore1700[].meta.dates[].date,7,0.002389078498293515,{'int': 93}
textualProduction.history.opus[].editionBefore1700[].meta.dates[].type,7,0.002389078498293515,{'str': 93}
